,user_id,keywords_by_frequency,keywords_by_similarity
28356,우아한청색집업,좋다 예쁘다 구매 추천 입다,예쁘다 괜찮다 구매
28357,우아한카프리패턴,예쁘다 색깔 입다 디자인 바지,예쁘다 느낌 코디
28358,우아한코랄벨벳,좋다 입다 예쁘다 구매 계절,느낌 예쁘다 사다
28359,우아한페루체인,좋다 입다 배송 가격 빠르다,생각 좋다 예쁘다
28360,우아한피치색코어,색깔 배송 좋다 구매 얇다,느낌 쓰다 사다
28361,우아한핀란드모던,입다 좋다 넉넉하다 색깔 길이,생각 느낌 사다
28362,우아한핑크탱크,좋다 입다 넉넉하다 색깔 편하다,사다 코디 생각
28363,우아한휴스턴밴드,좋다 입다 구매 디자인 재질,사다 느낌 코디
28364,우아함의,예쁘다 입다 좋다 평소 사이즈,예쁘다 느낌 코디
28365,우악시,좋다 예쁘다 입다 편하다 색깔,예쁘다 느낌 생각
28366,우앙우,입다 좋다 예쁘다 매일 편하다,좋다 예쁘다 입다
28367,우앙잉용,좋다 구매 바지 색깔 길이,구매 좋다 예쁘다
28368,우애기,사이즈 좋다 강추 디자인 재질,느낌 귀엽다 사다
28369,우애진,구매 색깔 예쁘다 원단 좋다,느낌 예쁘다 사다
28370,우야라고,좋다 입다 사이즈 재질 편하다,느낌 사다 생각
28371,우야랑우야랑,입다 색깔 좋다 예쁘다 구매,느낌 코디 사다
28372,우야호야우,예쁘다 좋다 색깔 구매 입다,예쁘다 느낌 코디
28373,우어엉ㅇ,좋다 예쁘다 입다 귀엽다 만족,예쁘다 느낌 귀엽다
28374,우어엉쓰,좋다 가격 구매 입다 가성비,느낌 사다 좋다
28375,우엉2222,좋다 입다 구매 예쁘다 계절,좋다 예쁘다 느낌
28376,우엉나무열매,착용 좋다 구매 사이즈 색깔,느낌 코디 사다
28377,우엉어어어유엉어어,좋다 예쁘다 구매 감사하다 사진,예쁘다 느낌 귀엽다
28378,우엉허,예쁘다 입다 좋다 신다 구매,예쁘다 느낌 코디
28379,우에레헤,좋다 구매 편하다 재질 입다,좋다 사다 생각
28380,우에에이,예쁘다 색깔 좋다 추천 어울리다,예쁘다 코디 느낌
28381,우엥우엥이,귀엽다 구매 좋다 편하다 재질,느낌 귀엽다 사다
28382,우영미ㅣ,좋다 배송 구매 빠르다 편하다,좋다 괜찮다 사다
28383,우오아ㅏ아아아,사이즈 만족 색깔 계절 입다,느낌 예쁘다 사다
28384,우오아에,색깔 구매 좋다 만족 가격,느낌 구매 사다
28385,우오아이오우,좋다 색깔 재질 가격 사이즈,좋다 사다 생각
28386,우오왁,구매 좋다 색깔 예쁘다 만족,구매 느낌 사다
28387,우와왕오,입다 좋다 계절 예쁘다 구매,예쁘다 좋다 생각
28388,우왈우,좋다 입다 예쁘다 색깔 계절,예쁘다 좋다 생각
28389,우왕ㅋ굳ㅋ11,구매 좋다 가격 만족 추천,구매 사다 느낌
28390,우왕레게노,배송 빠르다 상태 좋다 깔끔하다,좋다 선물 귀엽다
28391,우왕청심환,입다 색깔 좋다 구매 무난,느낌 사다 코디
28392,우용03,좋다 예쁘다 입다 자주 사이즈,예쁘다 좋다 생각
28393,우용짱짱,예쁘다 좋다 구매 사이즈 편하다,예쁘다 느낌 코디
28394,우우우기우기,예쁘다 구매 괜찮다 좋다 크다,예쁘다 괜찮다 느낌
28395,우우우우훗,좋다 입다 계절 편하다 가격,좋다 생각 사다
28396,우우웅ㄴ,좋다 구매 입다 가격 색깔,좋다 사다 생각
28397,우우웅스,예쁘다 구매 좋다 만족 색깔,예쁘다 느낌 코디
28398,우웁s,예쁘다 좋다 색깔 구매 길이,예쁘다 느낌 사다
28399,우웅융웅,좋다 예쁘다 입다 계절 디자인,예쁘다 생각 느낌
28400,우원영,예쁘다 입다 만족 편하다 귀엽다,예쁘다 느낌 코디
28401,우웨,좋다 구매 가격 신다 예쁘다,좋다 느낌 사다
28402,우유는아야,좋다 입다 계절 구매 넉넉하다,사다 느낌 생각
28403,우유왕자님,구매 예쁘다 만족 좋다 사이즈,예쁘다 느낌 코디
28404,우유이야,좋다 입다 구매 색깔 편하다,좋다 사다 생각
28405,우으앙버터,입다 좋다 색깔 예쁘다 깔끔하다,사다 느낌 귀엽다
28406,우으으으웅,구매 좋다 예쁘다 편하다 짧다,구매 예쁘다 사다
28407,우이아우이아,좋다 예쁘다 구매 가격 저렴하다,예쁘다 느낌 좋다
28408,우이우이우우,좋다 가성비 예쁘다 확실하다 추천,좋다 예쁘다 코디
28409,우이천,예쁘다 좋다 구매 색깔 디자인,예쁘다 느낌 코디
28410,우잉야,예쁘다 입다 계절 좋다 구매,예쁘다 느낌 코디
28411,우자변세,좋다 편하다 구매 입다 계절,느낌 사다 좋다
28412,우정이잉,좋다 구매 예쁘다 색깔 저렴하다,예쁘다 느낌 구매
28413,우제똥오세요,좋다 예쁘다 구매 배송 크다,느낌 생각 사다
28414,우제천무,좋다 사이즈 구매 예쁘다 색깔,느낌 좋다 예쁘다
28415,우주0516,좋다 입다 구매 예쁘다 크다,예쁘다 사다 코디
28416,우주강아지별,좋다 예쁘다 구매 사이즈 계절,예쁘다 느낌 생각
28417,우주깡통로디,예쁘다 구매 좋다 추천 원하다,예쁘다 구매 느낌
28418,우주둥절,색깔 원하다 조합 넉넉하다 사이즈,코디 느낌 사다
28419,우주로 비행,좋다 만족 예쁘다 입다 괜찮다,느낌 예쁘다 사다
28420,우주루다가,좋다 입다 예쁘다 구매 느낌,느낌 사다 코디
28421,우주무지개,좋다 색깔 입다 자주 무난,생각 코디 사다
28422,우주백곰,좋다 입다 사이즈 추천 계절,사다 느낌 코디
28423,우주선앞정거장,좋다 예쁘다 만족 입다 색깔,느낌 예쁘다 사다
28424,우주에서온둘리,예쁘다 입다 구매 좋다 편하다,예쁘다 생각 느낌
28425,우주우ㅈ,좋다 예쁘다 편하다 사이즈 재질,예쁘다 좋다 생각
28426,우주인인,구매 좋다 원단 입다 예쁘다,느낌 예쁘다 사다
28427,우주적통찰력,좋다 예쁘다 입다 별로 구매,예쁘다 느낌 사다
28428,우주정복고양이,좋다 구매 예쁘다 입다 색깔,예쁘다 느낌 생각
28429,우주지배동동,좋다 입다 편하다 사이즈 구매,좋다 사다 생각
28430,우주짱짱맨쭌,좋다 입다 편하다 귀엽다 살짝,귀엽다 사다 좋다
28431,우주최강사람,예쁘다 구매 넉넉하다 편하다 괜찮다,예쁘다 괜찮다 느낌
28432,우주최강오지라퍼,좋다 구매 입다 계절 넉넉하다,좋다 사다 괜찮다
28433,우주킹00,입다 구매 허리 길이 사이즈,생각 사다 느낌
28434,우주팡퐝,좋다 색깔 계절 입다 만족,사다 느낌 귀엽다
28435,우쥔짱,좋다 예쁘다 편하다 입다 사이즈,좋다 예쁘다 생각
28436,우쥬쿠키,예쁘다 좋다 사이즈 빠르다 배송,예쁘다 좋다 느낌
28437,우즈마키 나루토,좋다 예쁘다 색깔 구매 입다,예쁘다 느낌 코디
28438,우지끈두리,좋다 입다 구매 색깔 사이즈,생각 사다 느낌
28439,우지코코팜,입다 예쁘다 사이즈 크다 색깔,예쁘다 코디 느낌
28440,우진요한,예쁘다 좋다 가성비 괜찮다 최고,예쁘다 느낌 괜찮다
28441,우진이그릉,좋다 구매 입다 사이즈 편하다,좋다 느낌 사다
28442,우진파파.,좋다 입다 사이즈 편하다 색깔,사다 코디 생각
28443,우짱구?,좋다 예쁘다 구매 길이 입다,예쁘다 사다 느낌
28444,우찌짱짱맨,좋다 입다 예쁘다 바지 색깔,예쁘다 생각 코디
28445,우차니빠,구매 좋다 가격 만족 입다,느낌 사다 구매
28446,우체국.,좋다 예쁘다 구매 편하다 색깔,예쁘다 느낌 사다
28447,우츼지지지지직,가격 만족 원단 구매 계절,느낌 사다 예쁘다
28448,우치하_이타치,예쁘다 입다 좋다 얇다 계절,예쁘다 느낌 코디
28449,우카2,좋다 입다 사이즈 구매 편하다,좋다 생각 사다
28450,우캡,좋다 구매 예쁘다 색깔 입다,예쁘다 좋다 사다
28451,우컁컁헹,좋다 예쁘다 귀엽다 색깔 사이즈,예쁘다 느낌 귀엽다
28452,우커스,좋다 구매 입다 바지 싸다,좋다 사다 구매
28453,우켠이,좋다 구매 가격 착용 신다,좋다 괜찮다 사다
28454,우쿄키,가격 괜찮다 무난 만족 좋다,느낌 사다 괜찮다
28455,우키키키ㅣ,좋다 예쁘다 구매 동일하다 사이즈,느낌 예쁘다 사다
28456,우키키키키키키,좋다 구매 할인 싸다 괜찮다,구매 사다 괜찮다
28457,우탄21,좋다 구매 색깔 바지 입다,느낌 코디 사다
28458,우태환2,좋다 색깔 구매 재질 예쁘다,좋다 구매 사다
28459,우탱라마,좋다 예쁘다 구매 색깔 배송,예쁘다 좋다 느낌
28460,우팔,좋다 입다 길이 길다 만족,좋다 사다 살짝
28461,우포청 효력부위,좋다 가성비 만족 디자인 입다,사다 느낌 코디
28462,우하하이이이,예쁘다 좋다 색깔 구매 원하다,예쁘다 느낌 코디
28463,우하학학,좋다 구매 괜찮다 가격 예쁘다,느낌 괜찮다 사다
28464,우헹헹히,좋다 예쁘다 구매 색깔 추천,예쁘다 느낌 괜찮다
28465,우혀기에요,예쁘다 구매 색깔 좋다 브랜드,예쁘다 느낌 구매
28466,우호우오,좋다 입다 자주 사이즈 탄탄하다,사다 생각 느낌
28467,우호우호우,입다 좋다 예쁘다 편하다 구매,사다 예쁘다 생각
28468,우효조지,좋다 입다 디자인 괜찮다 무난,좋다 괜찮다 사다
28469,우희오,좋다 색깔 구매 편하다 입다,느낌 사다 생각
28470,우흿,색깔 구매 좋다 입다 예쁘다,느낌 예쁘다 귀엽다
28471,욱구,좋다 색깔 입다 계절 넉넉하다,느낌 사다 예쁘다
28472,욱동서,예쁘다 좋다 입다 추천 편하다,예쁘다 좋다 생각
28473,욱미경,좋다 색깔 예쁘다 사이즈 입다,예쁘다 느낌 생각
28474,욱아발라,좋다 사이즈 색깔 크다 입다,느낌 사다 예쁘다
28475,욱자발,좋다 예쁘다 추천,예쁘다 좋다 추천
28476,욱희도키,좋다 구매 입다 사이즈 만족,사다 좋다 생각
28477,운남더힐,좋다 입다 색깔 계절 예쁘다,느낌 사다 생각
28478,운동뚱뚱,좋다 구매 만족 무탠다드 가격,느낌 쓰다 귀엽다
28479,운동만한다,좋다 구매 입다 예쁘다 바지,예쁘다 코디 사다
28480,운동복사주세요,만족 좋다 구매 감사하다 느낌,느낌 귀엽다 만족
28481,운동좋아해요,좋다 입다 구매 색깔 예쁘다,좋다 사다 코디
28482,운동중사망시데드리프트로조의를,예쁘다 구매 스타일 입다 무난,느낌 코디 예쁘다
28483,운동하는수학쌤,입다 좋다 구매 예쁘다 저렴하다,예쁘다 구매 괜찮다
28484,운리09,좋다 입다 별로 느낌 예쁘다,느낌 좋다 사다
28485,운아기,예쁘다 디자인 좋다 입다 얇다,예쁘다 느낌 생각
28486,운악이,좋다 예쁘다 구매 입다 계절,예쁘다 느낌 코디
28487,운야호,좋다 색깔 예쁘다 입다 구매,느낌 사다 코디
28488,운전중인검정로퍼,입다 편하다 느낌 예쁘다 구매,느낌 귀엽다 사다
28489,운전중인방배타월,편하다 색깔 구매 디자인 사이즈,느낌 코디 귀엽다
28490,운정유,좋다 구매 가격 입다 빠르다,좋다 구매 사다
28491,운정홈플러스,좋다 괜찮다 구매 선물 저렴하다,좋다 괜찮다 사다
28492,울강생이,예쁘다 좋다 색깔 두께 색감,예쁘다 느낌 코디
28493,울라라울라,좋다 배송 구매 강추 가격,귀엽다 좋다 괜찮다
28494,울랄라^oo^,예쁘다 색깔 좋다 고민 넉넉하다,예쁘다 느낌 코디
28495,울롱,편하다 착용 얇다 예쁘다 넉넉하다,느낌 코디 착용
28496,울룰루~,좋다 구매 입다 예쁘다 넉넉하다,느낌 코디 사다
28497,울보88,좋다 색깔 구매 크다 소재,좋다 느낌 사다
28498,울부짖는현준킹,좋다 예쁘다 입다 바지 크다,느낌 예쁘다 코디
28499,울산 물고기,좋다 가격 구매 예쁘다 추천,예쁘다 느낌 사다
28500,울산갈매기ㅇ,추천 좋다 사이즈 편하다 예쁘다,느낌 사다 괜찮다
28501,울산고구마,좋다 예쁘다 입다 싸다 사이즈,좋다 예쁘다 생각
28502,울산앵무새,사이즈 가볍다 크기 늘어나다 괜찮다,느낌 코디 사다
28503,울산엉,좋다 색깔 구매 가성비 상품,좋다 구매 괜찮다
28504,울요,입다 구매 무난 만족 좋다,사다 코디 괜찮다
28505,울지마눗,구매 좋다 예쁘다 계절 색깔,예쁘다 구매 느낌
28506,울쭌이,좋다 사이즈 계절 착용 구매,사다 느낌 생각
28507,울찌다,좋다 색깔 사이즈 디자인 계절,좋다 느낌 생각
28508,울트라마린린,좋다 구매 입다 색깔 사이즈,느낌 사다 코디
28509,울트라상지니,좋다 구매 예쁘다 사이즈 입다,느낌 예쁘다 사다
28510,울트라슈퍼짱,좋다 구매 입다 사이즈 색깔,사다 느낌 생각
28511,울학교ET,좋다 예쁘다 구매 적당하다 색깔,사다 느낌 예쁘다
28512,움바마,구매 좋다 입다 바지 색깔,느낌 사다 생각
28513,움직여 보세요,좋다 예쁘다 느낌 구매 색깔,느낌 예쁘다 코디
28514,움파랄라라라,예쁘다 좋다 구매 입다 계절,예쁘다 느낌 사다
28515,움파루움파,입다 예쁘다 좋다 편하다 재질,예쁘다 생각 입다
28516,움파룸파지직,좋다 입다 사이즈 편하다 길이,생각 사다 느낌
28517,웁ㄱ,예쁘다 좋다 배송 구매 색깔,예쁘다 느낌 생각
28518,웃긴새,좋다 예쁘다 입다 구매 계절,예쁘다 느낌 사다
28519,웃상인대만캡,좋다 입다 바지 부드럽다 매일,좋다 사다 생각
28520,웃상인미국로맨틱,좋다 배송 빠르다 재질 디자인,좋다 생각 살짝
28521,웃상인방배숄더백,예쁘다 좋다 구매 디자인 사이즈,예쁘다 느낌 코디
28522,웃상인베이징수트,예쁘다 좋다 길이 기대 사이즈,예쁘다 느낌 생각
28523,웃상인벨기에퍼프,예쁘다 가격 좋다 입다 느낌,예쁘다 느낌 코디
28524,웃상인서울숲의상,좋다 예쁘다 색깔 계절 만족,느낌 예쁘다 사다
28525,웃상인자색쇼룸,입다 사이즈 만족 좋다 크다,사다 생각 느낌
28526,웃상인제주부츠,입다 예쁘다 편하다 좋다 길이,예쁘다 괜찮다 사다
28527,웃상인조지아셋업,재질 좋다 넉넉하다 부드럽다 색깔,생각 코디 사다
28528,웃상인퀸스모헤어,좋다 구매 저렴하다 사이즈 만족,느낌 구매 좋다
28529,웃상인피치색가방,좋다 예쁘다 색깔 느낌 적당하다,느낌 예쁘다 코디
28530,웃상인헬싱키로브,좋다 사이즈 괜찮다 크다 예쁘다,좋다 괜찮다 사다
28531,웃샤,배송 빠르다 스타일 좋다 원하다,귀엽다 퀄리티 생각
28532,웃자ㅎㅎ,좋다 구매 예쁘다 색깔 입다,예쁘다 느낌 사다
28533,웅 덩 이,좋다 입다 예쁘다 편하다 따뜻하다,예쁘다 생각 사다
28534,웅.이,좋다 구매 입다 예쁘다 빠르다,좋다 예쁘다 생각
28535,웅2이,좋다 감사하다 입다 예쁘다 사이즈,좋다 괜찮다 생각
28536,웅~~,좋다 여기저기 입다 무난 예쁘다,좋다 사다 생각
28537,웅~치키,좋다 입다 예쁘다 색깔 구매,예쁘다 코디 느낌
28538,웅가뤼,좋다 입다 사이즈 구매 크다,생각 사다 괜찮다
28539,웅냥냥닝뇽,좋다 예쁘다 입다 계절 색깔,예쁘다 느낌 코디
28540,웅냥밍냥,귀엽다 예쁘다 좋다 구매 크다,느낌 귀엽다 코디
28541,웅디이이,좋다 예쁘다 입다 편하다 구매,예쁘다 코디 사다
28542,웅랫,좋다 예쁘다 색깔 적당하다 재질,예쁘다 느낌 생각
28543,웅림맘,구매 좋다 사이즈 저렴하다 입다,느낌 사다 코디
28544,웅방망마앙,입다 예쁘다 좋다 크다 편하다,예쁘다 생각 괜찮다
28545,웅사카,좋다 재질 입다 색깔 예쁘다,좋다 예쁘다 사다
28546,웅스타구램,좋다 입다 감사하다 색깔 편하다,좋다 생각 사다
28547,웅쓰33,좋다 예쁘다 편하다 입다 깔끔하다,예쁘다 좋다 생각
28548,웅쓰뚱쓰,색깔 예쁘다 사이즈 구매 입다,느낌 예쁘다 코디
28549,웅쓰스,좋다 입다 만족 예쁘다 편하다,느낌 사다 예쁘다
28550,웅아아웅,가격 좋다 입다 구매 색깔,느낌 사다 예쁘다
28551,웅앙잉엉엥,예쁘다 색깔 좋다 선물 구매,예쁘다 느낌 코디
28552,웅애용,좋다 구매 색깔 편하다 시원하다,사다 느낌 코디
28553,웅앵웅앵앵옹,입다 좋다 구매 예쁘다 귀엽다,느낌 사다 귀엽다
28554,웅앵웅엉,좋다 색깔 사이즈 따뜻하다 입다,느낌 코디 사다
28555,웅영정,예쁘다 입다 좋다 편하다 무난,예쁘다 느낌 코디
28556,웅운우우우,예쁘다 입다 좋다 편하다 귀엽다,예쁘다 느낌 생각
